stud_id,activity_type,id,awarded
ee3e97f4-2ad8-48f8-9007-23fbfd84a584,Культурно-творческая,000001980,Нет
ee3e97f4-2ad8-48f8-9007-23fbfd84a584,Культурно-творческая,000001981,Нет
eee1db5e-71ab-4887-a7b5-25eb990c7b41,Культурно-творческая,000003807,Нет
eee1db5e-71ab-4887-a7b5-25eb990c7b41,Культурно-творческая,000003808,Нет
eee1db5e-71ab-4887-a7b5-25eb990c7b41,Культурно-творческая,000003813,Нет
eee1db5e-71ab-4887-a7b5-25eb990c7b41,Культурно-творческая,000003811,Нет
b23e302d-9276-4c67-95f9-5abb9f285d0f,Культурно-творческая,000003869,Нет
b23e302d-9276-4c67-95f9-5abb9f285d0f,Спортивная,000003866,Нет
f2fb9bfc-ac7a-4870-93c5-75da4907ba9f,Научно-исследовательская,000005261,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Учебная,000003820,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Учебная,000003818,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Культурно-творческая,000003846,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Спортивная,000003843,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Спортивная,000003853,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Спортивная,000003817,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Спортивная,000003831,Нет
ccfd7272-8348-4c4c-a885-b0a4b1e7099b,Спортивная,000003834,Нет
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001338,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001340,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001343,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001346,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001349,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001350,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001323,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001317,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001318,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001327,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001332,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001333,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001311,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001308,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001314,Да
16d04f99-76db-4bda-9139-c21c45ff68b4,Спортивная,000001300,Да
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Учебная,000000516,Да
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Учебная,000000538,Да
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Учебная,000000545,Да
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Учебная,000000556,Да
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Учебная,000000618,Да
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Учебная,000000611,Да
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Общественная,000000567,Нет
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Общественная,000000507,Нет
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Общественная,000000490,Нет
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Общественная,000000496,Нет
4eacd2e5-d894-4a33-8183-e8246d32a3d3,Общественная,000002311,Нет
c3f19208-5f5a-43c4-9ca9-ebb78280c1f0,Общественная,000000728,Нет
c3f19208-5f5a-43c4-9ca9-ebb78280c1f0,Общественная,000000709,Нет
c3f19208-5f5a-43c4-9ca9-ebb78280c1f0,Общественная,000000699,Нет
dd92aefe-343f-4462-987e-30929a09fb75,Учебная,000002540,Нет
dd92aefe-343f-4462-987e-30929a09fb75,Учебная,000003732,Нет
dd92aefe-343f-4462-987e-30929a09fb75,Учебная,000003713,Нет
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003474,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003469,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003462,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003459,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003358,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003368,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003361,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003430,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003440,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003409,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003415,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003412,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003422,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003426,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003394,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003391,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003398,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003404,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003383,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003373,Да
63fdb3ef-8364-4f36-aa65-6905456818d7,Общественная,000003376,Да
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002262,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002248,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002244,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002245,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002242,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002238,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002274,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Общественная,000002254,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Культурно-творческая,000002267,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Культурно-творческая,000002271,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Спортивная,000002286,Нет
0955bc32-8993-4ea6-95d3-9e81cb0b1c4b,Спортивная,000002297,Нет
ee1d2606-5541-43cd-88b0-d647bf09d8f7,Общественная,000001383,Нет
ee1d2606-5541-43cd-88b0-d647bf09d8f7,Общественная,000001385,Нет
7c9eec78-c10c-48f0-b379-5952d1fbba39,Научно-исследовательская,000001348,Да
41d2845d-f7d9-4b35-bec5-4e03fa29afcf,Научно-исследовательская,000000703,Да
41d2845d-f7d9-4b35-bec5-4e03fa29afcf,Научно-исследовательская,000000412,Да
41d2845d-f7d9-4b35-bec5-4e03fa29afcf,Научно-исследовательская,000000877,Да
41d2845d-f7d9-4b35-bec5-4e03fa29afcf,Научно-исследовательская,000000741,Да
41d2845d-f7d9-4b35-bec5-4e03fa29afcf,Научно-исследовательская,000001668,Да
41d2845d-f7d9-4b35-bec5-4e03fa29afcf,Научно-исследовательская,000004813,Да
41d2845d-f7d9-4b35-bec5-4e03fa29afcf,Научно-исследовательская,000004831,Да
d831c56a-922d-40fa-8104-9119c4be7249,Учебная,000003263,Нет
d831c56a-922d-40fa-8104-9119c4be7249,Общественная,000003269,Нет
d831c56a-922d-40fa-8104-9119c4be7249,Общественная,000003284,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Общественная,000003338,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Общественная,000003260,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Научно-исследовательская,000003357,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Научно-исследовательская,000003395,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Культурно-творческая,000003403,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Культурно-творческая,000003384,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Культурно-творческая,000003390,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Культурно-творческая,000003370,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Культурно-творческая,000003254,Нет
81e3a925-dd01-43f6-911b-fc065cfbafe5,Спортивная,000003362,Нет
3189ae2a-8a4b-435b-8e80-c0568275e524,Учебная,000002151,Нет
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002152,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002126,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002128,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002132,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002135,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002140,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002138,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002148,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002149,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002150,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002145,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Общественная,000002142,Да
3189ae2a-8a4b-435b-8e80-c0568275e524,Культурно-творческая,000002153,Нет
3189ae2a-8a4b-435b-8e80-c0568275e524,Культурно-творческая,000002155,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000834,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000848,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000846,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000851,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000843,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000844,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000840,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000000838,Нет
44810f13-4efa-43ea-acd5-c26422776514,Общественная,000003715,Нет
85c89401-e995-4817-b4ef-0c172a512fa4,Учебная,000001257,Нет
85c89401-e995-4817-b4ef-0c172a512fa4,Спортивная,000001254,Да
85c89401-e995-4817-b4ef-0c172a512fa4,Спортивная,000001249,Да
85c89401-e995-4817-b4ef-0c172a512fa4,Спортивная,000001251,Да
85c89401-e995-4817-b4ef-0c172a512fa4,Спортивная,000001252,Да
85c89401-e995-4817-b4ef-0c172a512fa4,Спортивная,000001244,Да
85c89401-e995-4817-b4ef-0c172a512fa4,Спортивная,000001260,Да
3de48af2-9fb4-4050-8637-afa9a6bbbe8b,Учебная,000003286,Нет
3de48af2-9fb4-4050-8637-afa9a6bbbe8b,Учебная,000003265,Нет
3de48af2-9fb4-4050-8637-afa9a6bbbe8b,Учебная,000003273,Нет
3de48af2-9fb4-4050-8637-afa9a6bbbe8b,Учебная,000004411,Нет
3de48af2-9fb4-4050-8637-afa9a6bbbe8b,Общественная,000003281,Нет
3de48af2-9fb4-4050-8637-afa9a6bbbe8b,Научно-исследовательская,000004415,Нет
3de48af2-9fb4-4050-8637-afa9a6bbbe8b,Культурно-творческая,000004417,Нет
8ead877e-4aab-4cc2-a81b-c5138a48255b,Учебная,000001998,Нет
8ead877e-4aab-4cc2-a81b-c5138a48255b,Общественная,000001993,Нет
8ead877e-4aab-4cc2-a81b-c5138a48255b,Общественная,000001988,Нет
8ead877e-4aab-4cc2-a81b-c5138a48255b,Общественная,000001982,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001678,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001686,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001688,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001689,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001722,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001697,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001698,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001700,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001701,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001710,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001706,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001707,Нет
7acc4204-bda2-11e9-80f9-005056972aa1,Спортивная,000001708,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001246,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001247,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001242,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001250,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001240,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001218,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001235,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001236,Нет
e59123e1-e17d-42fd-92ae-efd623852523,Общественная,000001232,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Учебная,000005174,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Учебная,000005238,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Учебная,000003671,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000003704,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000003804,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000003899,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000003417,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000005206,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000005217,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000005178,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000004870,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Общественная,000004966,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Научно-исследовательская,000004954,Да
a672a3d0-174b-4f28-8757-efc4c029520b,Научно-исследовательская,000005197,Да
a672a3d0-174b-4f28-8757-efc4c029520b,Научно-исследовательская,000005188,Да
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000005204,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000005228,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000005169,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000005146,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000005005,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000005014,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000004996,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Культурно-творческая,000003681,Нет
a672a3d0-174b-4f28-8757-efc4c029520b,Спортивная,000003411,Нет
49d558f7-4423-4b85-8d48-b9359849bf6e,Культурно-творческая,000003029,Нет
49d558f7-4423-4b85-8d48-b9359849bf6e,Культурно-творческая,000003044,Нет
49d558f7-4423-4b85-8d48-b9359849bf6e,Культурно-творческая,000003047,Нет
49d558f7-4423-4b85-8d48-b9359849bf6e,Культурно-творческая,000003048,Нет
49d558f7-4423-4b85-8d48-b9359849bf6e,Культурно-творческая,000002736,Нет
15df2e2f-5e63-413b-be49-bee84c51ab02,Общественная,000004603,Нет
15df2e2f-5e63-413b-be49-bee84c51ab02,Общественная,000004618,Нет
15df2e2f-5e63-413b-be49-bee84c51ab02,Общественная,000004622,Нет
15df2e2f-5e63-413b-be49-bee84c51ab02,Общественная,000004615,Нет
15df2e2f-5e63-413b-be49-bee84c51ab02,Общественная,000004610,Нет
15df2e2f-5e63-413b-be49-bee84c51ab02,Общественная,000004607,Нет
15df2e2f-5e63-413b-be49-bee84c51ab02,Общественная,000004635,Нет
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Научно-исследовательская,000000661,Нет
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Спортивная,000000575,Да
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Спортивная,000000529,Да
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Спортивная,000000570,Да
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Спортивная,000000584,Да
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Спортивная,000000557,Да
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Спортивная,000000561,Да
43e9ae4a-9f8c-4af6-a3ca-7e67b8d5aa83,Спортивная,000000547,Да
aa6e0bf7-b3f9-4b3b-bed4-16c2a823fc5f,Спортивная,000002740,Да
aa6e0bf7-b3f9-4b3b-bed4-16c2a823fc5f,Спортивная,000002752,Да
aa6e0bf7-b3f9-4b3b-bed4-16c2a823fc5f,Спортивная,000002750,Да
aa6e0bf7-b3f9-4b3b-bed4-16c2a823fc5f,Спортивная,000002744,Да
aa6e0bf7-b3f9-4b3b-bed4-16c2a823fc5f,Спортивная,000002756,Да
218b08aa-ac6a-4ed1-a0e0-3f61cc53cd3f,Спортивная,000004814,Нет
218b08aa-ac6a-4ed1-a0e0-3f61cc53cd3f,Спортивная,000004805,Нет
218b08aa-ac6a-4ed1-a0e0-3f61cc53cd3f,Спортивная,000004799,Нет
218b08aa-ac6a-4ed1-a0e0-3f61cc53cd3f,Спортивная,000004788,Нет
218b08aa-ac6a-4ed1-a0e0-3f61cc53cd3f,Спортивная,000004782,Нет
a79efd37-a99a-4810-a033-c9194d06f91a,Спортивная,000001640,Да
a79efd37-a99a-4810-a033-c9194d06f91a,Спортивная,000001641,Да
a79efd37-a99a-4810-a033-c9194d06f91a,Спортивная,000001643,Да
a79efd37-a99a-4810-a033-c9194d06f91a,Спортивная,000001646,Да
a79efd37-a99a-4810-a033-c9194d06f91a,Спортивная,000001647,Да
122ff784-35d5-4bcf-9374-4dc4bb5d7c27,Научно-исследовательская,000000418,Нет
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001683,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001691,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001692,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001694,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001695,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001687,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001681,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001673,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001674,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001669,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001667,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001664,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001699,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001705,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001718,Да
695ab60f-a4c8-4ec8-a86f-15d4472f0094,Спортивная,000001720,Да
9a22d761-4007-4d78-b843-989718a5e7ce,Общественная,000004943,Нет
9a22d761-4007-4d78-b843-989718a5e7ce,Общественная,000004927,Нет
9a22d761-4007-4d78-b843-989718a5e7ce,Научно-исследовательская,000004941,Нет
9a22d761-4007-4d78-b843-989718a5e7ce,Научно-исследовательская,000004932,Нет
8d6fa433-6e30-4a34-82eb-d51951f060ff,Учебная,000001465,Нет
3c3aeeba-194d-449a-bce7-02bda3d65d50,Учебная,000001922,Нет
3c3aeeba-194d-449a-bce7-02bda3d65d50,Учебная,000001933,Нет
3c3aeeba-194d-449a-bce7-02bda3d65d50,Общественная,000001927,Нет
56b4b726-2316-11e5-80ce-005056972aa1,Научно-исследовательская,000000605,Да
56b4b726-2316-11e5-80ce-005056972aa1,Научно-исследовательская,000000635,Да
56b4b726-2316-11e5-80ce-005056972aa1,Научно-исследовательская,000000664,Да
56b4b726-2316-11e5-80ce-005056972aa1,Научно-исследовательская,000000669,Да
56b4b726-2316-11e5-80ce-005056972aa1,Научно-исследовательская,000000675,Да
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004829,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004833,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004845,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004851,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004810,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004781,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004749,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004761,Нет
975fbfd9-e090-496a-adf4-f7a5ee13b708,Научно-исследовательская,000004743,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000004874,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000004978,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000004983,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000003763,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000001638,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000001636,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000001634,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Общественная,000001630,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Научно-исследовательская,000005034,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Научно-исследовательская,000005095,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Научно-исследовательская,000005103,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Научно-исследовательская,000005110,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Научно-исследовательская,000005116,Нет
45921ea2-26e9-4a01-a0f5-fa7aab7e779e,Научно-исследовательская,000005153,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Учебная,000001234,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Учебная,000001230,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Учебная,000001239,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Общественная,000001223,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Общественная,000001226,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Общественная,000001531,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Научно-исследовательская,000001219,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Научно-исследовательская,000001220,Нет
f9a233c7-bcac-4bb1-8fe1-88d48cefd460,Научно-исследовательская,000001213,Нет
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004875,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004883,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004895,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004885,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004871,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004872,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004869,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004867,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004862,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004856,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004859,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004891,Да
c3775615-4512-46a5-a73b-db02b5315bc2,Общественная,000004899,Да
3b80c9aa-1b00-4c83-9f07-3bc61762ec46,Учебная,000002024,Нет
3b80c9aa-1b00-4c83-9f07-3bc61762ec46,Учебная,000002022,Нет
3b80c9aa-1b00-4c83-9f07-3bc61762ec46,Культурно-творческая,000002030,Нет
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003684,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003662,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003652,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003638,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003639,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003641,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003646,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003308,Да
cc092c59-457e-4adc-a242-e330ab8ad009,Спортивная,000003369,Да
5cfb8b78-96f4-4a47-8213-42c6e1f2bdee,Научно-исследовательская,000002965,Нет
5cfb8b78-96f4-4a47-8213-42c6e1f2bdee,Научно-исследовательская,000002969,Нет
5cfb8b78-96f4-4a47-8213-42c6e1f2bdee,Научно-исследовательская,000002972,Нет
512ee5b0-9b4a-440c-96e8-bee7d7306ea5,Общественная,000004200,Нет
512ee5b0-9b4a-440c-96e8-bee7d7306ea5,Научно-исследовательская,000004126,Да
512ee5b0-9b4a-440c-96e8-bee7d7306ea5,Научно-исследовательская,000004113,Да
512ee5b0-9b4a-440c-96e8-bee7d7306ea5,Научно-исследовательская,000004106,Да
512ee5b0-9b4a-440c-96e8-bee7d7306ea5,Научно-исследовательская,000004224,Да
512ee5b0-9b4a-440c-96e8-bee7d7306ea5,Научно-исследовательская,000004225,Да
512ee5b0-9b4a-440c-96e8-bee7d7306ea5,Научно-исследовательская,000004228,Да
8aa16a42-6cca-4ff6-8088-da39527c4730,Научно-исследовательская,000000504,Нет
d2a9fbd7-6ea3-4ea6-b4d1-ec2b9279ba9d,Спортивная,000001682,Нет
d2a9fbd7-6ea3-4ea6-b4d1-ec2b9279ba9d,Спортивная,000001680,Нет
d2a9fbd7-6ea3-4ea6-b4d1-ec2b9279ba9d,Спортивная,000001696,Нет
d2a9fbd7-6ea3-4ea6-b4d1-ec2b9279ba9d,Спортивная,000001693,Нет
d2a9fbd7-6ea3-4ea6-b4d1-ec2b9279ba9d,Спортивная,000001690,Нет
d2a9fbd7-6ea3-4ea6-b4d1-ec2b9279ba9d,Спортивная,000001703,Нет
6a4483ea-a553-4d36-95b8-f24fd751b3a1,Учебная,000004975,Нет
6a4483ea-a553-4d36-95b8-f24fd751b3a1,Учебная,000004987,Нет
6a4483ea-a553-4d36-95b8-f24fd751b3a1,Общественная,000004995,Нет
6a4483ea-a553-4d36-95b8-f24fd751b3a1,Общественная,000004925,Нет
6a4483ea-a553-4d36-95b8-f24fd751b3a1,Общественная,000004921,Нет
08bef655-5046-11e4-9ab1-0015171a6608,Общественная,000000465,Нет
